method,workload,failure,repetition,response_time,reliability,service_availability,active_replica_count,network_transfer_volume,replication_transfer_volume,algorithm_decision_time
DPRS,W02,F2,rep-21,0.14507527226160055,0.9683333333333334,0.9358796296296299,261,3547642986496,543313362944,9541.417796142923
DPRS,W02,F2,rep-22,0.16618532099740083,0.9691666666666666,0.9775462962962966,264,3531536859136,564788199424,9543.163460861251
DPRS,W02,F2,rep-23,0.16618532099740083,0.9691666666666666,0.9775462962962966,264,3531536859136,563714457600,9548.918866050371
DPRS,W02,F2,rep-24,0.16618532099740083,0.9691666666666666,0.970601851851852,266,3549790470144,576599359488,11206.190135024372
DPRS,W02,F2,rep-25,0.14507527226160055,0.9683333333333334,0.9358796296296299,267,3547642986496,585189294080,9576.215469285671
DPRS,W02,F2,rep-26,0.16618532099740083,0.9691666666666666,0.970601851851852,259,3549790470144,542239621120,9501.108869975724
DPRS,W02,F2,rep-27,0.16618532099740083,0.9691666666666666,0.9775462962962966,263,3531536859136,559419490304,9557.488202000968
DPRS,W02,F2,rep-28,0.14507527226160055,0.9683333333333334,0.9358796296296299,262,3547642986496,552977039360,11224.441869235307
DPRS,W02,F2,rep-29,0.16632833762476518,0.9683333333333334,0.9775462962962966,265,3517578215424,573378134016,11604.021565864969
DPRS,W02,F2,rep-30,0.16618532099740083,0.9691666666666666,0.9775462962962966,265,3531536859136,572304392192,9589.266037059133
DPRS,W02,F3,rep-01,0.16106127359998096,1.0,0.9966435185185186,265,3650722201600,572304392192,9605.009961036558
DPRS,W02,F3,rep-02,0.16106127359998096,1.0,0.9966435185185186,264,3650722201600,564788199424,9603.552876069443
DPRS,W02,F3,rep-03,0.16106127359998096,1.0,0.9966435185185186,264,3650722201600,566935683072,9514.406521055207
DPRS,W02,F3,rep-04,0.16106127359998096,1.0,0.9966435185185186,266,3650722201600,578746843136,9536.128734260274
DPRS,W02,F3,rep-05,0.16106127359998096,1.0,0.9966435185185186,265,3650722201600,573378134016,11260.801088094013
DPRS,W02,F3,rep-06,0.16106127359998096,1.0,0.9966435185185186,265,3650722201600,570156908544,9584.315514068294
DPRS,W02,F3,rep-07,0.16106127359998096,1.0,0.9966435185185186,266,3650722201600,580894326784,9652.148555993335
DPRS,W02,F3,rep-08,0.16106127359998096,1.0,0.9966435185185186,262,3650722201600,551903297536,9514.620655681938
DPRS,W02,F3,rep-09,0.16106127359998096,1.0,0.9966435185185186,263,3650722201600,558345748480,9562.199768944993
DPRS,W02,F3,rep-10,0.16106127359998096,1.0,0.9966435185185186,266,3650722201600,578746843136,11297.075225636945
DPRS,W02,F3,rep-11,0.16106127359998096,1.0,0.9966435185185186,265,3650722201600,572304392192,9684.432359965285
DPRS,W02,F3,rep-12,0.16106127359998096,1.0,0.9966435185185186,263,3650722201600,557272006656,9587.070487279561
DPRS,W02,F3,rep-13,0.16106127359998096,1.0,0.9966435185185186,266,3650722201600,576599359488,9541.218782644137
DPRS,W02,F3,rep-14,0.16106127359998096,1.0,0.9966435185185186,267,3650722201600,585189294080,11388.843283129972
DPRS,W02,F3,rep-15,0.16106127359998096,1.0,0.9966435185185186,262,3650722201600,550829555712,10070.710964981117
DPRS,W02,F3,rep-16,0.16106127359998096,1.0,0.9966435185185186,265,3650722201600,572304392192,9575.4744799342
DPRS,W02,F3,rep-17,0.16106127359998096,1.0,0.9966435185185186,265,3650722201600,573378134016,9560.583128186408
DPRS,W02,F3,rep-18,0.16106127359998096,1.0,0.9966435185185186,265,3650722201600,572304392192,11439.708791396697
DPRS,W02,F3,rep-19,0.16106127359998096,1.0,0.9966435185185186,267,3650722201600,587336777728,10128.539795943652
DPRS,W02,F3,rep-20,0.16106127359998096,1.0,0.9966435185185186,266,3650722201600,578746843136,9596.719190041767
DPRS,W02,F3,rep-21,0.16106127359998096,1.0,0.9966435185185186,261,3650722201600,543313362944,11347.1017160482
DPRS,W02,F3,rep-22,0.16106127359998096,1.0,0.9966435185185186,264,3650722201600,564788199424,9557.46802194335
DPRS,W02,F3,rep-23,0.16106127359998096,1.0,0.9966435185185186,264,3650722201600,563714457600,9633.389888695092
DPRS,W02,F3,rep-24,0.16106127359998096,1.0,0.9966435185185186,266,3650722201600,576599359488,9610.767731035594
DPRS,W02,F3,rep-25,0.16106127359998096,1.0,0.9966435185185186,267,3650722201600,585189294080,11484.06092596997
DPRS,W02,F3,rep-26,0.16106127359998096,1.0,0.9966435185185186,259,3650722201600,542239621120,9480.386339389952
DPRS,W02,F3,rep-27,0.16106127359998096,1.0,0.9966435185185186,263,3650722201600,559419490304,9617.638784387964
DPRS,W02,F3,rep-28,0.16106127359998096,1.0,0.9966435185185186,262,3650722201600,552977039360,9555.097682474297
DPRS,W02,F3,rep-29,0.16106127359998096,1.0,0.9966435185185186,265,3650722201600,573378134016,9551.388089166721
DPRS,W02,F3,rep-30,0.16106127359998096,1.0,0.9966435185185186,265,3650722201600,572304392192,9554.897960391827
DPRS,W02,F4,rep-01,0.16106127359998096,1.0,0.9966435185185186,265,3650722201600,572304392192,9589.401013057795
DPRS,W02,F4,rep-02,0.16106127359998096,1.0,0.9966435185185186,264,3650722201600,564788199424,9537.314915985917
DPRS,W02,F4,rep-03,0.16106127359998096,1.0,0.9966435185185186,264,3650722201600,566935683072,9564.111246203538
DPRS,W02,F4,rep-04,0.16106127359998096,1.0,0.9966435185185186,266,3650722201600,578746843136,9601.081043074373
DPRS,W02,F4,rep-05,0.16106127359998096,1.0,0.9966435185185186,265,3650722201600,573378134016,9536.696601804579
DPRS,W02,F4,rep-06,0.16106127359998096,1.0,0.9966435185185186,265,3650722201600,570156908544,9553.645138730644
DPRS,W02,F4,rep-07,0.16106127359998096,1.0,0.9966435185185186,266,3650722201600,580894326784,9603.137764395797
DPRS,W02,F4,rep-08,0.16106127359998096,1.0,0.9966435185185186,262,3650722201600,551903297536,10219.393970954116
DPRS,W02,F4,rep-09,0.16106127359998096,1.0,0.9966435185185186,263,3650722201600,558345748480,9636.789423966547
DPRS,W02,F4,rep-10,0.12884901887999464,0.9375,0.8751157407407409,266,3446711255040,578746843136,9669.691493021674
DPRS,W02,F4,rep-11,0.17195153765122523,0.9366666666666666,0.9584490740740742,265,3389802938368,572304392192,9679.899246053537
DPRS,W02,F4,rep-12,0.1255022911168779,0.9625,0.9445601851851853,263,3602403819520,557272006656,9641.905174896237
DPRS,W02,F4,rep-13,0.16106127359998096,1.0,0.9966435185185186,266,3650722201600,576599359488,9649.68107904133
DPRS,W02,F4,rep-14,0.16106127359998096,1.0,0.9966435185185186,267,3650722201600,585189294080,9669.400943123037
DPRS,W02,F4,rep-15,0.16106127359998096,1.0,0.9966435185185186,262,3650722201600,550829555712,9606.825908194878
DPRS,W02,F4,rep-16,0.17179869183997967,0.9375,0.9584490740740742,265,3398392872960,572304392192,12315.099276092951
DPRS,W02,F4,rep-17,0.16106127359998096,1.0,0.9966435185185186,265,3650722201600,573378134016,9658.135748788482
DPRS,W02,F4,rep-18,0.16106127359998096,1.0,0.9966435185185186,265,3650722201600,572304392192,9633.224348974181
DPRS,W02,F4,rep-19,0.16106127359998096,1.0,0.9966435185185186,267,3650722201600,587336777728,9724.35532308009
DPRS,W02,F4,rep-20,0.16106127359998096,1.0,0.9966435185185186,266,3650722201600,578746843136,9606.745518060052
DPRS,W02,F4,rep-21,0.17179869183997967,0.9375,0.9445601851851853,261,3446711255040,543313362944,9672.624893079046
DPRS,W02,F4,rep-22,0.17179869183997967,0.9375,0.9584490740740742,264,3398392872960,564788199424,12107.241863006493
DPRS,W02,F4,rep-23,0.16106127359998096,1.0,0.9966435185185186,264,3650722201600,563714457600,9622.374157930608
DPRS,W02,F4,rep-24,0.17195153765122523,0.9366666666666666,0.9584490740740742,266,3389802938368,576599359488,9693.365481769433
DPRS,W02,F4,rep-25,0.17179869183997967,0.9375,0.9584490740740742,267,3398392872960,585189294080,9710.959703894332
DPRS,W02,F4,rep-26,0.17179869183997967,0.9375,0.9445601851851853,259,3446711255040,542239621120,9602.30180065264
DPRS,W02,F4,rep-27,0.17195153765122523,0.9366666666666666,0.9584490740740742,263,3389802938368,559419490304,12284.767204822856
DPRS,W02,F4,rep-28,0.16106127359998096,1.0,0.9966435185185186,262,3650722201600,552977039360,9583.086628073943
DPRS,W02,F4,rep-29,0.16106127359998096,1.0,0.9966435185185186,265,3650722201600,573378134016,9695.010450610425
DPRS,W02,F4,rep-30,0.16106127359998096,1.0,0.9966435185185186,265,3650722201600,572304392192,12406.888757832348
DPRS,W03,F0,rep-01,0.6710886400000257,1.0,0.9497569444444447,319,4101693767680,696858443776,9985.454842753825
DPRS,W03,F0,rep-02,0.6710886400000257,1.0,0.9497569444444447,318,4101693767680,689342251008,9962.074752955232
DPRS,W03,F0,rep-03,0.6710886400000257,1.0,0.9497569444444447,318,4101693767680,691489734656,10006.806900972151
DPRS,W03,F0,rep-04,0.6710886400000257,1.0,0.9497569444444447,320,4101693767680,703300894720,10006.533645340824
DPRS,W03,F0,rep-05,0.6710886400000257,1.0,0.9497569444444447,319,4101693767680,697932185600,9997.972196317278
DPRS,W03,F0,rep-06,0.6710886400000257,1.0,0.9497569444444447,319,4101693767680,694710960128,13507.561794918729
DPRS,W03,F0,rep-07,0.6710886400000257,1.0,0.9497569444444447,320,4101693767680,705448378368,10092.412771860836
DPRS,W03,F0,rep-08,0.6710886400000257,1.0,0.9497569444444447,316,4101693767680,676457349120,9993.926465031109
DPRS,W03,F0,rep-09,0.6710886400000257,1.0,0.9497569444444447,317,4101693767680,682899800064,10086.197757103946
DPRS,W03,F0,rep-10,0.6710886400000257,1.0,0.9497569444444447,320,4101693767680,703300894720,10091.19097419898
DPRS,W03,F0,rep-11,0.6710886400000257,1.0,0.9497569444444447,319,4101693767680,696858443776,10013.97756197548
DPRS,W03,F0,rep-12,0.6710886400000257,1.0,0.9497569444444447,317,4101693767680,681826058240,10518.185833832831
DPRS,W03,F0,rep-13,0.6710886400000257,1.0,0.9497569444444447,320,4101693767680,701153411072,10088.959149943548
DPRS,W03,F0,rep-14,0.6710886400000257,1.0,0.9497569444444447,321,4101693767680,709743345664,10126.09449075535
DPRS,W03,F0,rep-15,0.6710886400000257,1.0,0.9497569444444447,316,4101693767680,675383607296,14123.828943120316
DPRS,W03,F0,rep-16,0.6710886400000257,1.0,0.9497569444444447,319,4101693767680,696858443776,10130.311462955433
DPRS,W03,F0,rep-17,0.6710886400000257,1.0,0.9497569444444447,319,4101693767680,697932185600,10022.996294967015
DPRS,W03,F0,rep-18,0.6710886400000257,1.0,0.9497569444444447,319,4101693767680,696858443776,10000.600633022259
DPRS,W03,F0,rep-19,0.6710886400000257,1.0,0.9497569444444447,321,4101693767680,711890829312,10085.183237824822
DPRS,W03,F0,rep-20,0.6710886400000257,1.0,0.9497569444444447,320,4101693767680,703300894720,13901.70499116357
DPRS,W03,F0,rep-21,0.6710886400000257,1.0,0.9497569444444447,315,4101693767680,667867414528,10011.413261017879
DPRS,W03,F0,rep-22,0.6710886400000257,1.0,0.9497569444444447,318,4101693767680,689342251008,10018.882756048697
DPRS,W03,F0,rep-23,0.6710886400000257,1.0,0.9497569444444447,318,4101693767680,688268509184,10027.454533876153
DPRS,W03,F0,rep-24,0.6710886400000257,1.0,0.9497569444444447,320,4101693767680,701153411072,9981.23646507156
DPRS,W03,F0,rep-25,0.6710886400000257,1.0,0.9497569444444447,321,4101693767680,709743345664,14535.21426008956
DPRS,W03,F0,rep-26,0.6710886400000257,1.0,0.9497569444444447,313,4101693767680,666793672704,9940.076876315288
DPRS,W03,F0,rep-27,0.6710886400000257,1.0,0.9497569444444447,317,4101693767680,683973541888,9966.812652113731
DPRS,W03,F0,rep-28,0.6710886400000257,1.0,0.9497569444444447,316,4101693767680,677531090944,9993.403671280248
DPRS,W03,F0,rep-29,0.6710886400000257,1.0,0.9497569444444447,319,4101693767680,697932185600,9985.3905520431
DPRS,W03,F0,rep-30,0.6710886400000257,1.0,0.9497569444444447,319,4101693767680,696858443776,15898.966390886926
DPRS,W03,F1,rep-01,0.6853671217021539,0.9791666666666666,0.937604166666667,319,4016868163584,696858443776,10056.343241943978
DPRS,W03,F1,rep-02,0.6853671217021539,0.9791666666666666,0.9376041666666667,318,4019015647232,689342251008,9943.199270754121
DPRS,W03,F1,rep-03,0.6710886400000257,1.0,0.9445486111111115,318,4101693767680,691489734656,9986.261244950583
DPRS,W03,F1,rep-04,0.6716597792681103,0.9791666666666666,0.9141666666666667,320,4034048032768,703300894720,10031.558824994136
DPRS,W03,F1,rep-05,0.6710886400000257,1.0,0.9497569444444447,319,4101693767680,697932185600,10013.292663861648
DPRS,W03,F1,rep-06,0.6710886400000257,1.0,0.9497569444444447,319,4101693767680,694710960128,10013.03436505259
DPRS,W03,F1,rep-07,0.6853671217021539,0.9791666666666666,0.9341319444444447,320,4035121774592,705448378368,18469.10344918433
DPRS,W03,F1,rep-08,0.6716597792681103,0.9791666666666666,0.9141666666666667,316,4034048032768,676457349120,10009.767164898221
DPRS,W03,F1,rep-09,0.6710886400000257,1.0,0.9497569444444447,317,4101693767680,682899800064,10528.18097290583
DPRS,W03,F1,rep-10,0.6716597792681103,0.9791666666666666,0.9141666666666667,320,4034048032768,703300894720,10019.087898923317
DPRS,W03,F1,rep-11,0.6853671217021539,0.9791666666666666,0.9376041666666667,319,4019015647232,696858443776,10102.751378915855
DPRS,W03,F1,rep-12,0.6710886400000257,1.0,0.9497569444444447,317,4101693767680,681826058240,21297.78282091138
DPRS,W03,F1,rep-13,0.6710886400000257,1.0,0.9497569444444447,320,4101693767680,701153411072,10036.92111208511
DPRS,W03,F1,rep-14,0.6710886400000257,1.0,0.945416666666667,321,4101693767680,709743345664,10022.104789793957
DPRS,W03,F1,rep-15,0.6716597792681103,0.9791666666666666,0.9141666666666667,316,4034048032768,675383607296,10034.20454620209
DPRS,W03,F1,rep-16,0.6853671217021539,0.9791666666666666,0.9341319444444447,319,4035121774592,696858443776,10037.317107082345
DPRS,W03,F1,rep-17,0.6710886400000257,1.0,0.9497569444444447,319,4101693767680,697932185600,10078.406025786535
DPRS,W03,F1,rep-18,0.6710886400000257,1.0,0.9497569444444447,319,4101693767680,696858443776,10004.41474103718
DPRS,W03,F1,rep-19,0.6710886400000257,1.0,0.9497569444444447,321,4101693767680,711890829312,18427.237867901567
DPRS,W03,F1,rep-20,0.6853671217021539,0.9791666666666666,0.9341319444444447,320,4035121774592,703300894720,10041.540471851476
DPRS,W03,F1,rep-21,0.6710886400000257,1.0,0.9497569444444447,315,4101693767680,667867414528,18642.26497830532
DPRS,W03,F1,rep-22,0.6710886400000257,1.0,0.9497569444444447,318,4101693767680,689342251008,9904.470049019437
DPRS,W03,F1,rep-23,0.6853671217021539,0.9791666666666666,0.9341319444444447,318,4035121774592,688268509184,9926.434260123642
DPRS,W03,F1,rep-24,0.6853671217021539,0.9791666666666666,0.9341319444444447,320,4035121774592,701153411072,9982.18941592495
DPRS,W03,F1,rep-25,0.6853671217021539,0.9791666666666666,0.9376041666666667,321,4019015647232,709743345664,10015.759000030812
DPRS,W03,F1,rep-26,0.6853671217021539,0.9791666666666666,0.937604166666667,313,4016868163584,666793672704,29576.032920798752
DPRS,W03,F1,rep-27,0.6710886400000257,1.0,0.9497569444444447,317,4101693767680,683973541888,9967.111375837703
DPRS,W03,F1,rep-28,0.6659917642531895,0.9875,0.9297916666666669,316,4085587640320,677531090944,18212.69355608092
DPRS,W03,F1,rep-29,0.6710886400000257,1.0,0.9497569444444447,319,4101693767680,697932185600,9963.060001056874
DPRS,W03,F1,rep-30,0.6659917642531895,0.9875,0.9315277777777778,319,4085587640320,696858443776,18670.97161654965
DPRS,W03,F2,rep-01,0.6532891563584483,0.93,0.9107986111111114,319,3868691791872,697932185600,9977.323279890697
DPRS,W03,F2,rep-02,0.610337457852657,0.95,0.9239930555555557,318,3882650435584,689342251008,18591.727715102024
DPRS,W03,F2,rep-03,0.6680646703917056,0.9616666666666667,0.8840711805555559,318,3956738621440,692563476480,9860.720748838503
DPRS,W03,F2,rep-04,0.6818447645435821,0.9566666666666667,0.9200607638888892,320,3937411268608,703300894720,18435.718128137523
DPRS,W03,F2,rep-05,0.6150468518175668,0.95,0.9173697916666671,319,3920231399424,697932185600,9927.40117336507
DPRS,W03,F2,rep-06,0.6498963671579175,0.95,0.8814670138888893,319,3926673850368,695784701952,9923.479547724128
DPRS,W03,F2,rep-07,0.6715595793965184,0.95,0.9186805555555558,320,3920231399424,705448378368,9927.767856308492
DPRS,W03,F2,rep-08,0.6290797783156273,0.9558333333333333,0.9238107638888892,316,3923452624896,676457349120,9882.549696107162
DPRS,W03,F2,rep-09,0.6262713864481495,0.9558333333333333,0.9251909722222226,317,3905199013888,682899800064,9908.937626169063
DPRS,W03,F2,rep-10,0.6155868402739475,0.9491666666666667,0.923793402777778,320,3888019144704,703300894720,9912.10370301269
DPRS,W03,F2,rep-11,0.6577371382618036,0.955,0.8827690972222225,319,3939558752256,697932185600,9891.486095351866
DPRS,W03,F2,rep-12,0.6805669625527744,0.9558333333333333,0.9211631944444446,317,3935263784960,681826058240,9848.057668830734
DPRS,W03,F2,rep-13,0.6395968613956934,0.9625,0.9276649305555558,320,3940632494080,701153411072,9872.617353015812
DPRS,W03,F2,rep-14,0.6590359582354204,0.9558333333333333,0.8827690972222225,321,3941706235904,710817087488,9945.334883697797
DPRS,W03,F2,rep-15,0.6577371382618036,0.955,0.8827690972222225,316,3939558752256,676457349120,9788.508335215738
DPRS,W03,F2,rep-16,0.6326729652014376,0.9433333333333334,0.8801649305555559,319,3901977788416,697932185600,9837.245905859163
DPRS,W03,F2,rep-17,0.6824392237977613,0.9558333333333333,0.9238888888888893,319,3905199013888,697932185600,9871.748837467749
DPRS,W03,F2,rep-18,0.6368079215930985,0.9625,0.9278211805555557,319,3922378883072,696858443776,9899.061999371042
DPRS,W03,F2,rep-19,0.6485815407480473,0.9491666666666667,0.8814670138888893,321,3924526366720,712964571136,9854.019788093865
DPRS,W03,F2,rep-20,0.5425621230812923,0.9433333333333334,0.9202083333333336,320,3865470566400,703300894720,9873.522675625281
DPRS,W03,F2,rep-21,0.6693455526234012,0.9625,0.8840711805555559,315,3958886105088,668941156352,19405.043517210288
DPRS,W03,F2,rep-22,0.6145078098790764,0.9508333333333333,0.922604166666667,318,3903051530240,689342251008,9837.606767338002
DPRS,W03,F2,rep-23,0.6605454998482169,0.9441666666666667,0.9213454861111114,318,3885871661056,688268509184,36091.56538307434
DPRS,W03,F2,rep-24,0.6362570496886062,0.9633333333333334,0.9226128472222225,320,3954591137792,701153411072,9889.165530214086
DPRS,W03,F2,rep-25,0.6680646703917056,0.9616666666666667,0.8840711805555559,321,3956738621440,710817087488,9886.004322121153
DPRS,W03,F2,rep-26,0.625725853881557,0.9566666666666667,0.9199565972222224,313,3937411268608,666793672704,9804.431495285826
DPRS,W03,F2,rep-27,0.5756527098207311,0.9575,0.9252690972222225,317,3927747592192,683973541888,9837.101904209703
DPRS,W03,F2,rep-28,0.6524830438779684,0.9558333333333333,0.8827690972222225,316,3934190043136,678604832768,9862.399263394764
DPRS,W03,F2,rep-29,0.6197184720906975,0.9558333333333333,0.9264756944444447,319,3897682821120,697932185600,9866.822729905834
